151.5,89.5,-3591.6
152.5,89.5,-3581.8
153.5,89.5,-3572.2
154.5,89.5,-3562.6
155.5,89.5,-3553.2
156.5,89.5,-3543.8
157.5,89.5,-3534.6
158.5,89.5,-3525.6
159.5,89.5,-3516.6
160.5,89.5,-3507.8
161.5,89.5,-3499
162.5,89.5,-3490.4
163.5,89.5,-3481.9
164.5,89.5,-3473.6
165.5,89.5,-3465.3
166.5,89.5,-3457.1
167.5,89.5,-3449.1
168.5,89.5,-3441.2
169.5,89.5,-3433.3
170.5,89.5,-3425.6
171.5,89.5,-3418
172.5,89.5,-3410.5
173.5,89.5,-3403.1
174.5,89.5,-3395.7
175.5,89.5,-3388.5
176.5,89.5,-3381.4
177.5,89.5,-3374.3
178.5,89.5,-3367.4
179.5,89.5,-3360.5
-179.5,88.5,-3110.7
-178.5,88.5,-3117.3
-177.5,88.5,-3122.9
-176.5,88.5,-3127.6
-175.5,88.5,-3131.5
-174.5,88.5,-3134.6
-173.5,88.5,-3137.1
-172.5,88.5,-3138.9
-171.5,88.5,-3140.2
-170.5,88.5,-3141
-169.5,88.5,-3141.5
-168.5,88.5,-3141.7
-167.5,88.5,-3141.7
-166.5,88.5,-3141.5
-165.5,88.5,-3141.3
-164.5,88.5,-3141.1
-163.5,88.5,-3141
-162.5,88.5,-3141
-161.5,88.5,-3141.1
-160.5,88.5,-3141.4
-159.5,88.5,-3142
-158.5,88.5,-3142.8
-157.5,88.5,-3143.8
-156.5,88.5,-3145.2
-155.5,88.5,-3146.8
-154.5,88.5,-3148.6
-153.5,88.5,-3150.8
-152.5,88.5,-3153.1
-151.5,88.5,-3155.6
-150.5,88.5,-3158.3
-149.5,88.5,-3161.1
-148.5,88.5,-3164
-147.5,88.5,-3166.9
-146.5,88.5,-3169.7
-145.5,88.5,-3172.4
-144.5,88.5,-3174.9
-143.5,88.5,-3177.1
-142.5,88.5,-3179.1
-141.5,88.5,-3180.5
-140.5,88.5,-3181.5
-139.5,88.5,-3182
-138.5,88.5,-3181.7
-137.5,88.5,-3180.7
-136.5,88.5,-3178.9
-135.5,88.5,-3176.1
-134.5,88.5,-3172.4
-133.5,88.5,-3167.6
-132.5,88.5,-3161.6
-131.5,88.5,-3154.5
-130.5,88.5,-3146
-129.5,88.5,-3136.3
-128.5,88.5,-3125.1
-127.5,88.5,-3112.4
-126.5,88.5,-3098.3
-125.5,88.5,-3082.7
-124.5,88.5,-3065.5
-123.5,88.5,-3046.7
-122.5,88.5,-3026.3
-121.5,88.5,-3004.3
-120.5,88.5,-2980.7
-119.5,88.5,-2955.6
-118.5,88.5,-2928.9
-117.5,88.5,-2900.6
-116.5,88.5,-2870.9
-115.5,88.5,-2839.7
-114.5,88.5,-2807.2
-113.5,88.5,-2773.3
-112.5,88.5,-2738.3
-111.5,88.5,-2702.1
-110.5,88.5,-2664.9
-109.5,88.5,-2626.7
-108.5,88.5,-2587.7
-107.5,88.5,-2548
-106.5,88.5,-2507.7
-105.5,88.5,-2467
-104.5,88.5,-2426
-103.5,88.5,-2384.8
-102.5,88.5,-2343.6
-101.5,88.5,-2302.6
-100.5,88.5,-2261.8
-99.5,88.5,-2221.5
-98.5,88.5,-2181.8
-97.5,88.5,-2142.8
-96.5,88.5,-2104.8
-95.5,88.5,-2067.8
-94.5,88.5,-2032
-93.5,88.5,-1997.6
-92.5,88.5,-1964.8
-91.5,88.5,-1933.5
-90.5,88.5,-1904.1
-89.5,88.5,-1876.7
-88.5,88.5,-1851.2
-87.5,88.5,-1828
-86.5,88.5,-1807.1
-85.5,88.5,-1788.6
-84.5,88.5,-1772.6
-83.5,88.5,-1759.2
-82.5,88.5,-1748.5
-81.5,88.5,-1740.7
-80.5,88.5,-1735.6
-79.5,88.5,-1733.5
-78.5,88.5,-1734.3
-77.5,88.5,-1738.2
-76.5,88.5,-1745.1
-75.5,88.5,-1755.1
-74.5,88.5,-1768.2
-73.5,88.5,-1784.4
-72.5,88.5,-1803.8
-71.5,88.5,-1826.2
-70.5,88.5,-1851.7
-69.5,88.5,-1880.2
-68.5,88.5,-1911.8
-67.5,88.5,-1946.3
-66.5,88.5,-1983.8
-65.5,88.5,-2024
-64.5,88.5,-2067
-63.5,88.5,-2112.7
-62.5,88.5,-2160.9
-61.5,88.5,-2211.6
-60.5,88.5,-2264.7
-59.5,88.5,-2319.9
-58.5,88.5,-2377.2
-57.5,88.5,-2436.4
-56.5,88.5,-2497.3
-55.5,88.5,-2559.9
-54.5,88.5,-2623.9
-53.5,88.5,-2689.1
-52.5,88.5,-2755.4
-51.5,88.5,-2822.6
-50.5,88.5,-2890.5
-49.5,88.5,-2958.9
-48.5,88.5,-3027.5
-47.5,88.5,-3096.3
-46.5,88.5,-3164.9
-45.5,88.5,-3233.2
-44.5,88.5,-3301
-43.5,88.5,-3368.2
-42.5,88.5,-3434.4
-41.5,88.5,-3499.6
-40.5,88.5,-3563.5
-39.5,88.5,-3626
-38.5,88.5,-3686.9
-37.5,88.5,-3746.1
-36.5,88.5,-3803.4
-35.5,88.5,-3858.7
-34.5,88.5,-3911.9
-33.5,88.5,-3962.9
-32.5,88.5,-4011.5
-31.5,88.5,-4057.8
-30.5,88.5,-4101.6
-29.5,88.5,-4142.9
-28.5,88.5,-4181.7
-27.5,88.5,-4217.9
-26.5,88.5,-4251.6
-25.5,88.5,-4282.7
-24.5,88.5,-4311.2
-23.5,88.5,-4337.3
-22.5,88.5,-4360.8
-21.5,88.5,-4382
-20.5,88.5,-4400.8
-19.5,88.5,-4417.3
-18.5,88.5,-4431.6
-17.5,88.5,-4443.9
-16.5,88.5,-4454.1
-15.5,88.5,-4462.4
-14.5,88.5,-4468.8
-13.5,88.5,-4473.6
-12.5,88.5,-4476.8
-11.5,88.5,-4478.5
-10.5,88.5,-4478.8
-9.5,88.5,-4477.8
-8.5,88.5,-4475.7
-7.5,88.5,-4472.5
-6.5,88.5,-4468.3
-5.5,88.5,-4463.3
-4.5,88.5,-4457.5
-3.5,88.5,-4450.9
-2.5,88.5,-4443.8
-1.5,88.5,-4436.1
-0.5,88.5,-4428
0.5,88.5,-4419.4
1.5,88.5,-4410.5
2.5,88.5,-4401.3
3.5,88.5,-4391.8
4.5,88.5,-4382.2
5.5,88.5,-4372.3
6.5,88.5,-4362.3
7.5,88.5,-4352.2
8.5,88.5,-4342
9.5,88.5,-4331.7
10.5,88.5,-4321.4
11.5,88.5,-4311
12.5,88.5,-4300.6
13.5,88.5,-4290.2
14.5,88.5,-4279.7
15.5,88.5,-4269.4
16.5,88.5,-4259
17.5,88.5,-4248.7
18.5,88.5,-4238.4
19.5,88.5,-4228.2
20.5,88.5,-4218.1
21.5,88.5,-4208.1
22.5,88.5,-4198.3
23.5,88.5,-4188.6
24.5,88.5,-4179.1
25.5,88.5,-4169.9
26.5,88.5,-4160.9
27.5,88.5,-4152.2
28.5,88.5,-4143.8
29.5,88.5,-4135.7
30.5,88.5,-4128.1
31.5,88.5,-4121
32.5,88.5,-4114.3
33.5,88.5,-4108.2
34.5,88.5,-4102.6
35.5,88.5,-4097.7
36.5,88.5,-4093.4
37.5,88.5,-4089.9
38.5,88.5,-4087.1
39.5,88.5,-4085.1
40.5,88.5,-4083.9
41.5,88.5,-4083.6
42.5,88.5,-4084.2
43.5,88.5,-4085.7
44.5,88.5,-4088.2
45.5,88.5,-4091.6
46.5,88.5,-4096
47.5,88.5,-4101.4
48.5,88.5,-4107.8
49.5,88.5,-4115.1
50.5,88.5,-4123.5
51.5,88.5,-4132.8
52.5,88.5,-4143
53.5,88.5,-4154.1
54.5,88.5,-4166.1
55.5,88.5,-4179
56.5,88.5,-4192.6
57.5,88.5,-4206.9
58.5,88.5,-4221.9
59.5,88.5,-4237.5
60.5,88.5,-4253.6
61.5,88.5,-4270.1
62.5,88.5,-4287
63.5,88.5,-4304.1
64.5,88.5,-4321.4
65.5,88.5,-4338.8
66.5,88.5,-4356.1
67.5,88.5,-4373.3
68.5,88.5,-4390.2
69.5,88.5,-4406.7
70.5,88.5,-4422.7
71.5,88.5,-4438.2
72.5,88.5,-4452.9
73.5,88.5,-4466.8
74.5,88.5,-4479.7
75.5,88.5,-4491.6
76.5,88.5,-4502.3
77.5,88.5,-4511.7
78.5,88.5,-4519.8
79.5,88.5,-4526.4
80.5,88.5,-4531.4
81.5,88.5,-4534.7
82.5,88.5,-4536.3
83.5,88.5,-4536
84.5,88.5,-4533.9
85.5,88.5,-4529.8
86.5,88.5,-4523.6
87.5,88.5,-4515.4
88.5,88.5,-4505
89.5,88.5,-4492.5
90.5,88.5,-4477.7
91.5,88.5,-4460.8
92.5,88.5,-4441.7
93.5,88.5,-4420.3
94.5,88.5,-4396.7
95.5,88.5,-4370.9
96.5,88.5,-4342.9
97.5,88.5,-4312.8
98.5,88.5,-4280.6
99.5,88.5,-4246.4
100.5,88.5,-4210.1
101.5,88.5,-4171.9
102.5,88.5,-4131.9
103.5,88.5,-4090.1
104.5,88.5,-4046.6
105.5,88.5,-4001.5
106.5,88.5,-3955
107.5,88.5,-3907.1
108.5,88.5,-3858
109.5,88.5,-3807.8
110.5,88.5,-3756.6
111.5,88.5,-3704.6
112.5,88.5,-3651.9
113.5,88.5,-3598.6
114.5,88.5,-3545
115.5,88.5,-3491.1
116.5,88.5,-3437.2
117.5,88.5,-3383.4
118.5,88.5,-3329.8
119.5,88.5,-3276.7
120.5,88.5,-3224.2
121.5,88.5,-3172.4
122.5,88.5,-3121.6
123.5,88.5,-3071.9
124.5,88.5,-3023.5
125.5,88.5,-2976.4
126.5,88.5,-2931
127.5,88.5,-2887.3
128.5,88.5,-2845.5
129.5,88.5,-2805.7
130.5,88.5,-2768.1
131.5,88.5,-2732.7
132.5,88.5,-2699.6
133.5,88.5,-2669
134.5,88.5,-2641
135.5,88.5,-2615.6
136.5,88.5,-2592.9
137.5,88.5,-2572.9
138.5,88.5,-2555.7
139.5,88.5,-2541.3
140.5,88.5,-2529.6
141.5,88.5,-2520.7
142.5,88.5,-2514.5
143.5,88.5,-2511
144.5,88.5,-2510.2
145.5,88.5,-2511.9
146.5,88.5,-2516.1
147.5,88.5,-2522.7
148.5,88.5,-2531.5
149.5,88.5,-2542.5
150.5,88.5,-2555.4
151.5,88.5,-2570.2
152.5,88.5,-2586.7
153.5,88.5,-2604.8
154.5,88.5,-2624.2
155.5,88.5,-2644.8
156.5,88.5,-2666.4
157.5,88.5,-2688.8
158.5,88.5,-2711.9
159.5,88.5,-2735.5
160.5,88.5,-2759.4
161.5,88.5,-2783.5
162.5,88.5,-2807.5
163.5,88.5,-2831.4
164.5,88.5,-2855
165.5,88.5,-2878
166.5,88.5,-2900.5
167.5,88.5,-2922.3
168.5,88.5,-2943.3
169.5,88.5,-2963.4
170.5,88.5,-2982.4
171.5,88.5,-3000.5
172.5,88.5,-3017.4
173.5,88.5,-3033.2
174.5,88.5,-3047.7
175.5,88.5,-3061.2
176.5,88.5,-3073.4
177.5,88.5,-3084.4
178.5,88.5,-3094.3
179.5,88.5,-3103
-179.5,87.5,-4184.6
-178.5,87.5,-4152
-177.5,87.5,-4115
-176.5,87.5,-4074.4
-175.5,87.5,-4030.8
-174.5,87.5,-3985
-173.5,87.5,-3937.6
-172.5,87.5,-3889.3
-171.5,87.5,-3840.5
-170.5,87.5,-3791.8
-169.5,87.5,-3743.7
-168.5,87.5,-3696.6
-167.5,87.5,-3650.9
-166.5,87.5,-3606.9
-165.5,87.5,-3564.8
-164.5,87.5,-3524.7
-163.5,87.5,-3487
-162.5,87.5,-3451.6
-161.5,87.5,-3418.5
-160.5,87.5,-3387.9
-159.5,87.5,-3359.5
-158.5,87.5,-3333.5
-157.5,87.5,-3309.7
-156.5,87.5,-3288
-155.5,87.5,-3268.3
-154.5,87.5,-3250.4
-153.5,87.5,-3234.3
-152.5,87.5,-3219.8
-151.5,87.5,-3206.8
-150.5,87.5,-3195.2
-149.5,87.5,-3184.9
-148.5,87.5,-3175.8
-147.5,87.5,-3167.8
-146.5,87.5,-3160.9
-145.5,87.5,-3155
-144.5,87.5,-3150.2
-143.5,87.5,-3146.3
-142.5,87.5,-3143.3
-141.5,87.5,-3141.4
-140.5,87.5,-3140.3
-139.5,87.5,-3140.2
-138.5,87.5,-3141.1
-137.5,87.5,-3142.8
-136.5,87.5,-3145.4
-135.5,87.5,-3148.9
-134.5,87.5,-3153.1
-133.5,87.5,-3158.1
-132.5,87.5,-3163.6
-131.5,87.5,-3169.7
-130.5,87.5,-3176.2
-129.5,87.5,-3182.8
-128.5,87.5,-3189.5
-127.5,87.5,-3196.1
-126.5,87.5,-3202.3
-125.5,87.5,-3208
-124.5,87.5,-3212.8
-123.5,87.5,-3216.6
-122.5,87.5,-3219.2
-121.5,87.5,-3220.3
-120.5,87.5,-3219.7
-119.5,87.5,-3217.2
-118.5,87.5,-3212.6
-117.5,87.5,-3205.8
-116.5,87.5,-3196.6
-115.5,87.5,-3184.9
-114.5,87.5,-3170.7
-113.5,87.5,-3153.9
-112.5,87.5,-3134.5
-111.5,87.5,-3112.6
-110.5,87.5,-3088.3
-109.5,87.5,-3061.6
-108.5,87.5,-3032.7
-107.5,87.5,-3001.8
-106.5,87.5,-2969.1
-105.5,87.5,-2934.9
-104.5,87.5,-2899.3
-103.5,87.5,-2862.6
-102.5,87.5,-2825.1
-101.5,87.5,-2787.1
-100.5,87.5,-2748.8
-99.5,87.5,-2710.4
-98.5,87.5,-2672.1
-97.5,87.5,-2634.3
-96.5,87.5,-2597
-95.5,87.5,-2560.3
-94.5,87.5,-2524.5
-93.5,87.5,-2489.5
-92.5,87.5,-2455.4
-91.5,87.5,-2422.2
-90.5,87.5,-2389.8
-89.5,87.5,-2358.3
-88.5,87.5,-2327.5
-87.5,87.5,-2297.2
-86.5,87.5,-2267.4
-85.5,87.5,-2238
-84.5,87.5,-2208.7
-83.5,87.5,-2179.4
-82.5,87.5,-2150.1
-81.5,87.5,-2120.5
-80.5,87.5,-2090.7
-79.5,87.5,-2060.5
-78.5,87.5,-2029.9
-77.5,87.5,-1999
-76.5,87.5,-1967.8
-75.5,87.5,-1936.5
-74.5,87.5,-1905.3
-73.5,87.5,-1874.4
-72.5,87.5,-1844.1
-71.5,87.5,-1814.8
-70.5,87.5,-1786.8
-69.5,87.5,-1760.7
-68.5,87.5,-1736.8
-67.5,87.5,-1715.6
-66.5,87.5,-1697.8
-65.5,87.5,-1683.9
-64.5,87.5,-1674.3
-63.5,87.5,-1669.6
-62.5,87.5,-1670.4
-61.5,87.5,-1677
-60.5,87.5,-1690
-59.5,87.5,-1709.6
-58.5,87.5,-1736.3
-57.5,87.5,-1770.1
-56.5,87.5,-1811.4
-55.5,87.5,-1860.1
-54.5,87.5,-1916.2
-53.5,87.5,-1979.7
-52.5,87.5,-2050.2
-51.5,87.5,-2127.4
-50.5,87.5,-2211
-49.5,87.5,-2300.5
-48.5,87.5,-2395.2
-47.5,87.5,-2494.4
-46.5,87.5,-2597.6
-45.5,87.5,-2703.7
-44.5,87.5,-2812.1
-43.5,87.5,-2921.8
-42.5,87.5,-3031.9
-41.5,87.5,-3141.6
-40.5,87.5,-3249.9
-39.5,87.5,-3355.9
-38.5,87.5,-3458.9
-37.5,87.5,-3558
-36.5,87.5,-3652.5
-35.5,87.5,-3741.6
-34.5,87.5,-3824.9
-33.5,87.5,-3901.8
-32.5,87.5,-3971.9
-31.5,87.5,-4034.9
-30.5,87.5,-4090.6
-29.5,87.5,-4138.9
-28.5,87.5,-4179.8
-27.5,87.5,-4213.3
-26.5,87.5,-4239.7
-25.5,87.5,-4259.2
-24.5,87.5,-4272.3
-23.5,87.5,-4279.3
-22.5,87.5,-4280.8
-21.5,87.5,-4277.3
-20.5,87.5,-4269.4
-19.5,87.5,-4257.8
-18.5,87.5,-4243
-17.5,87.5,-4225.9
-16.5,87.5,-4207
-15.5,87.5,-4187
-14.5,87.5,-4166.6
-13.5,87.5,-4146.3
-12.5,87.5,-4126.7
-11.5,87.5,-4108.3
-10.5,87.5,-4091.5
-9.5,87.5,-4076.8
-8.5,87.5,-4064.6
-7.5,87.5,-4055
-6.5,87.5,-4048.2
-5.5,87.5,-4044.5
-4.5,87.5,-4043.9
-3.5,87.5,-4046.4
-2.5,87.5,-4051.9
-1.5,87.5,-4060.4
-0.5,87.5,-4071.6
0.5,87.5,-4085.5
1.5,87.5,-4101.6
2.5,87.5,-4119.8
3.5,87.5,-4139.7
4.5,87.5,-4161.1
5.5,87.5,-4183.5
6.5,87.5,-4206.6
7.5,87.5,-4230
8.5,87.5,-4253.5
9.5,87.5,-4276.5
10.5,87.5,-4298.9
11.5,87.5,-4320.3
12.5,87.5,-4340.4
13.5,87.5,-4358.9
14.5,87.5,-4375.6
15.5,87.5,-4390.2
16.5,87.5,-4402.6
17.5,87.5,-4412.7
18.5,87.5,-4420.3
19.5,87.5,-4425.2
20.5,87.5,-4427.6
21.5,87.5,-4427.3
22.5,87.5,-4424.3
23.5,87.5,-4418.7
24.5,87.5,-4410.5
25.5,87.5,-4399.8
26.5,87.5,-4386.8
27.5,87.5,-4371.4
28.5,87.5,-4353.9
29.5,87.5,-4334.4
30.5,87.5,-4313
31.5,87.5,-4290
32.5,87.5,-4265.5
33.5,87.5,-4239.8
34.5,87.5,-4212.9
35.5,87.5,-4185.2
36.5,87.5,-4156.8
37.5,87.5,-4127.9
38.5,87.5,-4098.7
39.5,87.5,-4069.5
40.5,87.5,-4040.4
41.5,87.5,-4011.7
42.5,87.5,-3983.5
43.5,87.5,-3956
44.5,87.5,-3929.5
45.5,87.5,-3904.1
46.5,87.5,-3880.1
47.5,87.5,-3857.5
48.5,87.5,-3836.6
49.5,87.5,-3817.5
50.5,87.5,-3800.4
51.5,87.5,-3785.4
52.5,87.5,-3772.6
53.5,87.5,-3762.3
54.5,87.5,-3754.3
55.5,87.5,-3749
56.5,87.5,-3746.2
57.5,87.5,-3746.1
58.5,87.5,-3748.8
59.5,87.5,-3754.1
60.5,87.5,-3762.2
61.5,87.5,-3772.9
62.5,87.5,-3786.3
63.5,87.5,-3802.2
64.5,87.5,-3820.5
65.5,87.5,-3841.2
66.5,87.5,-3864
67.5,87.5,-3888.8
68.5,87.5,-3915.4
69.5,87.5,-3943.6
70.5,87.5,-3973.2
71.5,87.5,-4003.9
72.5,87.5,-4035.5
73.5,87.5,-4067.7
74.5,87.5,-4100.3
