26,25,-2.1071,-21.078
26,26,-22.652,11.631
27,0,9.3898,0
27,1,-4.9729,27.237
27,2,9.7901,10.409
27,3,-3.922,-2.2753
27,4,0.66738,-0.87494
27,5,0.90362,16.702
27,6,8.0421,21.325
27,7,-35.984,-14.83
27,8,-12.337,-1.8446
27,9,-13.067,14.574
27,10,-4.9819,1.4325
27,11,-2.9238,-20.473
27,12,-41.549,-22.902
27,13,17.372,4.7195
27,14,27.072,21.19
27,15,-10.558,15.178
27,16,-13.588,28.342
27,17,17.192,16.423
27,18,4.1324,14.03
27,19,-9.0191,-19.324
27,20,-6.2498,3.3424
27,21,-12.914,-5.4664
27,22,-14.729,-17.487
27,23,-21.078,-20.009
27,24,-4.5451,-37.693
27,25,-3.6256,36.836
27,26,-12.414,-51.255
27,27,4.8585,-3.354
28,0,-18.807,0
28,1,-24.812,7.524
28,2,-19.911,-11.015
28,3,-12.422,10.07
28,4,3.6948,3.3137
28,5,12.62,6.1686
28,6,-25.836,20.537
28,7,-9.4669,19.353
28,8,-5.6887,-1.0233
28,9,18.764,-7.3527
28,10,2.4227,1.6114
28,11,-10.926,19.822
28,12,-3.9061,43.231
28,13,-4.23,15.768
28,14,-11.288,-5.9228
28,15,-26.577,-3.2465
28,16,14.493,-20.692
28,17,35.616,-2.3635
28,18,-3.7994,-9.408
28,19,-3.2985,37.097
28,20,-8.2491,-1.6342
28,21,5.5123,31.766
28,22,-8.1645,-21.293
28,23,20.663,2.2519
28,24,-2.3133,-54.22
28,25,16.206,-53.603
28,26,24.778,4.8152
28,27,-10.887,4.6843
28,28,17.579,13.613
29,0,-19.331,0
29,1,-16.408,-17.761
29,2,6.6267,-6.0154
29,3,-3.7675,-9.1944
29,4,-9.4404,-19.017
29,5,-16.981,14.05
29,6,8.1134,18.575
29,7,14.2,-0.23859
29,8,-37.04,2.5451
29,9,-7.0474,-6.2518
29,10,35.061,-21.521
29,11,-17.489,9.9753
29,12,-12.813,-9.9784
29,13,-20.699,-10.637
29,14,-13.908,-10.716
29,15,-1.4402,-25.995
29,16,21.733,-22.638
29,17,7.1629,-8.0294
29,18,14.449,-10.024
29,19,-0.41264,-14.833
29,20,13.535,18.054
29,21,-2.1662,-3.3842
29,22,3.8237,8.2402
29,23,-5.1984,1.7994
29,24,-31.136,11.075
29,25,21.601,24.471
29,26,4.9859,-38.632
29,27,-9.7518,-1.7758
29,28,-9.7424,5.9431
29,29,41.226,-21.782
30,0,44.106,0
30,1,-23.262,30.513
30,2,-20.697,4.3835
30,3,-26.151,-9.9524
30,4,-6.7348,2.2203
30,5,-21.371,-9.5955
30,6,-7.3617,12.518
30,7,9.5166,-16.891
30,8,2.7557,38.969
30,9,10.013,-37.68
30,10,-1.127,-38.526
30,11,-32.189,-21.35
30,12,12.163,-22.323
30,13,4.607,13.139
30,14,7.9828,11.985
30,15,-7.4298,-14.533
30,16,-6.8858,16.654
30,17,-22.746,10.97
30,18,-21.416,-4.9012
30,19,-26.855,-1.6219
30,20,-5.5356,20.857
30,21,1.2308,-20.174
30,22,-16.159,-29.266
30,23,18.197,-26.287
30,24,-3.6757,9.4831
30,25,20.197,-46.384
30,26,-11.141,47.053
30,27,13.765,32.974
30,28,-10.836,-19.933
30,29,2.3072,19.81
30,30,10.032,13.305
31,0,11.893,0
31,1,6.84,-35.846
31,2,4.068,14.795
31,3,1.7259,-3.9957
31,4,35.771,-3.8584
31,5,-15.885,18.889
31,6,-6.6968,3.5093
31,7,-13.742,8.3909
31,8,-6.339,3.4166
31,9,8.0792,9.6167
31,10,-10.668,-12.338
31,11,-9.1178,27.96
31,12,-21.426,-3.0274
31,13,-2.6952,10.655
31,14,-17.335,-7.1162
31,15,-1.0928,13.595
31,16,-12.891,20.208
31,17,-38.059,23.815
31,18,-16.942,4.6771
31,19,-4.1552,16.179
31,20,-2.4828,0.76077
31,21,-4.4255,-5.9235
31,22,4.1754,-28.955
31,23,6.3336,18.629
31,24,12.407,-5.5245
31,25,-28.193,-0.90731
31,26,-9.0894,13.72
31,27,-2.1101,8.4935
31,28,17.62,27.656
31,29,12.839,-19.139
31,30,5.1841,-8.9995
31,31,-8.2415,-0.060874
32,0,8.069,0
32,1,-14.635,8.2534
32,2,15.48,0.41088
32,3,-6.3741,-22.809
32,4,-8.5311,5.1641
32,5,18.078,12.011
32,6,-5.9346,-2.9907
32,7,2.1253,7.0528
32,8,1.9451,14.561
32,9,-0.6706,10.081
32,10,5.5707,11.076
32,11,-14.975,-15.941
32,12,-34.26,35.227
32,13,-11.883,17.914
32,14,-5.7008,11.914
32,15,13.22,-1.3501
32,16,-10.15,13.183
32,17,-10.923,14.061
32,18,17.856,-12.953
32,19,7.7994,4.5984
32,20,-1.4382,7.3517
32,21,10.021,26.522
32,22,-10.443,-8.4809
32,23,5.3433,5.0199
32,24,-3.3965,-10.509
32,25,-34.606,-24.775
32,26,14.082,-4.7354
32,27,-13.297,-27.732
32,28,9.0069,-22.169
32,29,14.155,-3.6228
32,30,7.0733,12.068
32,31,-7.7415,-17.743
32,32,11.539,17.451
33,0,-3.202,0
33,1,-14.035,-14.731
33,2,-5.7895,19.686
33,3,-10.139,4.1144
33,4,-3.7856,18.714
33,5,-0.35048,-0.23225
33,6,3.0197,-21.156
33,7,8.8802,2.0836
33,8,-8.9155,19.986
33,9,33.665,22.374
33,10,-1.7902,-8.266
33,11,-0.93533,-16.559
33,12,-3.1175,27.187
33,13,0.82653,18.622
33,14,-0.19901,28.468
33,15,0.25073,11.209
33,16,22.567,6.0079
33,17,7.9908,-7.0576
33,18,6.9567,-15.87
33,19,27.075,18.695
33,20,-0.69927,-11.039
33,21,6.2344,2.005
33,22,-3.3706,-9.4742
33,23,-2.484,0.090655
33,24,6.8621,-9.1536
33,25,21.001,-15.378
33,26,3.2472,19.702
33,27,3.7889,-5.969
33,28,17.601,-4.1427
33,29,-46.586,-15.823
33,30,8.1095,-18.752
33,31,-7.7131,8.5343
33,32,2.0283,-26.49
33,33,-8.3432,9.1222
34,0,-8.6007,0
34,1,-7.239,10.245
34,2,18.822,-16.981
34,3,13.405,10.821
34,4,-14.877,-14.242
34,5,-7.8891,22.326
34,6,11.652,1.9947
34,7,-1.5779,-21.279
34,8,1.4716,5.4701
34,9,10.667,-5.5939
34,10,-32.166,9.9722
34,11,-4.0036,-3.6093
34,12,20.19,-18.45
34,13,-7.6946,1.132
34,14,3.2963,23.093
34,15,16.079,22.188
34,16,11.798,2.7432
34,17,5.8258,-7.3557
34,18,0.12875,-6.8227
34,19,-7.5582,6.3454
34,20,-9.0839,-4.7641
34,21,-24.907,-11.553
34,22,-8.0594,22.477
34,23,-1.8951,-21.052
34,24,6.8091,-6.6285
34,25,11.997,-32.508
34,26,-0.0096797,-31.117
34,27,25.478,-2.1089
34,28,-1.4937,-17.82
34,29,9.4145,8.9711
34,30,-39.706,-20.908
34,31,-21.324,1.3693
34,32,7.5495,-0.15
34,33,10.885,-2.3293
34,34,-6.5252,-15.585
35,0,25.924,0
35,1,-21.298,-8.7781
35,2,-16.096,7.8488
35,3,-13.116,9.0565
35,4,-0.37532,19.638
35,5,12.85,-24.14
35,6,-1.5017,12.581
35,7,-12.608,2.3605
35,8,9.1695,12.447
35,9,0.31737,-21.231
35,10,-17.376,-1.3508
35,11,16.355,-22.459
35,12,-2.4493,-28.146
35,13,-4.0714,-4.1558
35,14,-9.8009,-8.9967
35,15,-23.889,8.7162
35,16,4.5776,-13.237
35,17,14.394,-26.473
35,18,-1.5714,-10.358
35,19,-4.9314,5.8583
35,20,-2.638,-12.67
35,21,13.577,-12.641
35,22,17.418,-4.4763
35,23,10.282,5.6913
35,24,9.5745,-0.73142
35,25,15.85,-2.0806
35,26,-26.434,27.932
35,27,8.1412,-20.612
35,28,16.28,-5.9812
35,29,-1.4182,13.417
35,30,-3.9986,-7.6171
35,31,22.526,16.221
35,32,6.3041,-30.106
35,33,-17.073,10.433
35,34,10.302,20.827
35,35,-12.737,-3.8407
36,0,8.1311,0
36,1,9.2049,5.3193
36,2,7.2521,-19.474
36,3,-4.5576,-34.401
36,4,8.2092,-6.9715
36,5,-11.231,9.8528
36,6,3.2569,7.1747
36,7,2.8707,9.956
36,8,5.1226,-18.004
36,9,4.7662,7.5776
36,10,17.271,-1.0631
36,11,-2.7643,11.845
36,12,-0.80368,-14.733
36,13,-28.007,-0.17527
36,14,-15.575,3.0212
36,15,4.6057,3.5945
36,16,10.23,16.873
36,17,11.823,-11.902
36,18,-4.22,2.4353
36,19,-6.7955,-5.9987
36,20,-0.26066,-7.3129
36,21,18.904,0.14848
36,22,3.8844,11.592
36,23,13.393,11.993
36,24,-0.056974,11.922
36,25,-7.4437,22.573
36,26,-9.3416,4.6184
36,27,-35.526,19.299
36,28,0.3923,-25.624
36,29,-8.8548,-8.1127
36,30,-15.236,4.4616
36,31,-13.514,9.7309
36,32,42.704,19.542
36,33,13.606,-4.2483
36,34,-34.946,0.0055011
36,35,17.727,-1.6988
36,36,7.076,-4.8002
37,0,-16.84,0
37,1,-15.642,6.2082
37,2,1.1813,-32.726
37,3,-5.4887,12.739
37,4,11.177,0.11559
37,5,4.5307,-21.566
37,6,0.69812,21.852
37,7,9.9492,-3.8156
37,8,-15.136,5.9514
37,9,17.59,-10.353
37,10,-1.4725,-8.5562
37,11,-2.377,18.277
37,12,-7.4808,9.1676
37,13,-15.204,-15.334
37,14,6.4148,14.234
37,15,16.192,-3.3699
37,16,5.4634,27.775
37,17,16.751,-6.9861
37,18,-9.6826,3.3447
37,19,3.192,-4.1289
37,20,-8.3777,-4.7772
37,21,5.082,12.75
37,22,-1.5784,6.3501
37,23,-9.4823,-11.123
37,24,-20.523,-22.574
37,25,19.732,-15.263
37,26,9.572,6.9555
37,27,1.6869,-1.1202
37,28,11.842,-2.7249
37,29,8.216,12.473
37,30,-4.8402,13.796
37,31,18.42,-4.5475
37,32,-20.923,5.1145
37,33,24.482,-25.914
37,34,-8.9858,-18.139
37,35,-8.8997,-16.554
37,36,-8.3334,-14.631
37,37,11.526,3.8384
38,0,9.2534,0
38,1,9.5162,-18.022
38,2,-1.713,-2.3393
38,3,-5.1448,-8.8484
38,4,12.914,-4.9838
38,5,-2.099,8.49
38,6,-25.764,0.4592
38,7,-2.9971,-5.0118
38,8,19.696,9.2315
38,9,-7.0432,-3.519
38,10,-2.208,-11.314
38,11,20.379,12.911
38,12,-15.671,-6.7986
38,13,-0.96593,7.4293
38,14,-6.0039,-7.6852
38,15,17.288,1.1758
38,16,-6.6719,8.5269
38,17,0.42536,9.5091
38,18,17.873,3.9162
38,19,2.0046,-8.2362
38,20,8.4365,-2.3832
38,21,-3.236,9.9392
38,22,-21.264,5.4868
38,23,-2.9899,4.6009
38,24,-13.601,-7.2233
38,25,-16.239,6.1912
38,26,4.7536,7.8286
38,27,4.4299,1.2165
38,28,-18.281,-2.2871
38,29,13.656,-1.5958
38,30,3.4224,8.837
38,31,7.6376,-9.9417
38,32,-11.179,12.64
38,33,-3.1963,17.091
38,34,-26.51,20.959
38,35,17.225,13.651
38,36,2.5001,-9.688
38,37,-3.4193,-18.589
38,38,5.2992,-0.75576
39,0,4.2157,0
39,1,-5.8946,13.212
39,2,-5.6026,11.887
39,3,-11.962,18.381
39,4,-1.9751,-18.15
39,5,13.32,11.257
39,6,-11.236,-13.154
39,7,-3.513,-17.585
39,8,-0.99351,12.964
39,9,15.663,-10.859
39,10,17.257,-2.0711
39,11,15.813,-20.447
39,12,-8.8774,14.811
39,13,15.957,-11.867
39,14,-9.4982,0.92396
39,15,5.2141,12.036
39,16,4.7509,-12.846
39,17,-4.2737,-4.3721
39,18,-2.3687,-4.077
39,19,7.7909,10.74
39,20,6.9039,-24.344
39,21,-13.901,-6.5764
39,22,-0.57528,-1.2661
39,23,-19.067,4.0185
39,24,-8.0901,11.933
39,25,-5.0018,3.1681
39,26,-6.1427,31.899
39,27,-7.2122,-20
39,28,10.344,-18.447
39,29,-8.9508,-16.566
39,30,-1.5705,-14.308
39,31,-0.94185,-16.569
39,32,1.2626,5.7385
39,33,-6.3595,-11.707
39,34,11.582,-7.1279
39,35,-32.65,2.6593
39,36,1.351,19.014
39,37,-3.9798,-20.238
39,38,-17.253,20.672
39,39,-3.5101,-0.10674
40,0,13.419,0
40,1,-7.8646,-3.6854
40,2,-5.9802,4.0631
40,3,-18.409,-6.3791
40,4,3.6867,-5.7663
40,5,23.624,2.2044
40,6,-26.927,-2.8958
40,7,5.7821,-0.66427
40,8,-5.6127,1.7722
40,9,-7.1146,-4.2013
40,10,-11.614,-13.759
40,11,0.7794,-7.1637
40,12,13.883,-4.5883
40,13,0.60795,1.5053
40,14,-2.8221,5.6474
40,15,0.935,-10.076
40,16,-8.2382,-12.262
40,17,12.465,-16.385
40,18,1.5257,-3.4993
40,19,-5.5635,-4.7528
40,20,-13.55,19.907
40,21,-3.7921,6.2238
40,22,-19.424,-25.862
40,23,16.03,-12.754
40,24,6.1152,12.472
40,25,10.578,0.47236
40,26,-1.3458,10.165
40,27,-2.3842,2.7057
40,28,-1.4866,17.592
40,29,-0.98585,8.6539
40,30,4.6415,-13.029
40,31,-16.607,1.9606
40,32,-4.8457,-18.442
40,33,-3.2208,11.645
40,34,-1.6062,11.394
40,35,17.532,-4.2939
40,36,-6.2879,17.93
40,37,-18.972,9.3671
40,38,2.9057,7.3151
40,39,7.1978,1.2394
40,40,-1.8508,3.1885
41,0,8.0523,0
41,1,-18.907,-7.0472
41,2,12.151,4.2928
41,3,4.0723,-2.8847
41,4,-15.453,4.2551
41,5,9.9119,-12.171
41,6,1.3674,-9.2426
41,7,4.6045,-1.1625
41,8,-22.533,-8.7551
41,9,-12.432,-0.25721
41,10,6.795,-2.6752
41,11,-4.3767,-12.154
41,12,-6.9827,-17.278
41,13,-13.252,7.4991
41,14,13.713,-9.9646
41,15,-6.4942,-2.594
41,16,6.0561,-4.7302
41,17,-11.576,-9.8136
41,18,-3.2748,9.1366
41,19,-7.1674,-3.4675
41,20,6.3526,2.6867
41,21,0.62753,6.4694
41,22,-9.2395,15.824
41,23,8.855,-13.651
41,24,14.695,-15.593
41,25,4.2815,-9.2941
41,26,4.5275,-13.913
41,27,6.2035,1.6907
41,28,7.37,-10.406
41,29,-3.3203,19.89
41,30,7.5192,-8.2305
41,31,18.959,4.4448
41,32,-25.934,13.636
41,33,-5.3297,13.583
41,34,-6.9132,3.8763
41,35,-28.848,-11.288
41,36,10.922,-6.8379
41,37,2.7756,-31.432
41,38,-20.986,-12.662
41,39,-24.658,9.3199
41,40,18.581,10.836
41,41,-7.8855,17.639
42,0,-16.159,0
42,1,-7.07,0.9644
42,2,-3.5103,-13.77
42,3,3.7157,8.686
42,4,20.257,-6.9829
42,5,-7.7414,3.2016
42,6,5.1134,8.0916
42,7,11.652,-5.893
42,8,-11.894,14.562
42,9,-7.8943,8.4992
42,10,-2.1736,21.109
42,11,2.3299,-0.25181
42,12,7.3765,-10.13
42,13,5.3929,7.0721
42,14,-13.329,9.2443
42,15,-16.803,15.297
42,16,8.1456,3.0094
42,17,-1.6805,-21.181
42,18,-22.101,-3.6581
42,19,4.0369,-11.529
42,20,-8.1741,2.3278
42,21,4.1483,-2.1205
42,22,4.2127,-15.476
42,23,-0.64034,1.5915
42,24,-4.7888,16.016
42,25,3.0735,1.7974
42,26,3.4821,-18.457
42,27,8.7982,0.26311
42,28,-6.5479,18.649
42,29,-9.6208,-7.4328
42,30,10.876,2.3296
42,31,5.0799,6.4966
42,32,9.6291,20.718
42,33,11.701,-1.418
42,34,-10.17,27.729
42,35,4.2139,-1.7383
42,36,8.5621,3.2594
42,37,-2.9759,22.998
42,38,7.7536,-21.607
42,39,11.722,27.836
42,40,-9.2817,-13.372
42,41,-3.922,1.4496
42,42,-16.249,-14.4
43,0,5.4502,0
43,1,-3.1349,-3.8811
43,2,-7.1079,5.9044
43,3,23.052,-4.0611
43,4,-14.104,-0.25808
43,5,-17.711,20.995
43,6,10.958,-7.277
43,7,-12.192,0.26823
43,8,1.0171,0.14002
43,9,-12.095,-14.409
43,10,-2.5323,2.9647
43,11,-27.534,-5.3072
43,12,5.6929,2.3415
43,13,1.5184,-2.2519
43,14,-5.474,12.013
43,15,-1.6459,16.039
43,16,-2.5655,-4.4126
43,17,7.4577,-0.40489
43,18,-8.0985,-14.111
43,19,-7.944,-17.092
43,20,-25.272,-5.8031
43,21,4.1734,7.2035
43,22,15.073,-9.6491
43,23,9.4817,5.2602
43,24,-4.4294,8.9181
43,25,-4.4837,1.9237
43,26,-8.5472,-1.8366
43,27,-2.1229,0.42389
43,28,0.12274,7.4751
43,29,4.0058,2.3841
43,30,1.7068,-21.163
43,31,-18.409,-18.396
43,32,-12.401,11.499
43,33,1.3199,4.9331
43,34,4.3654,-2.0443
43,35,-6.4833,3.0678
43,36,4.363,0.996
43,37,-4.6175,-1.7382
43,38,-12.02,12.74
43,39,2.2403,-0.90686
43,40,9.3713,17.097
43,41,4.7344,4.7647
43,42,-6.8285,-4.3861
43,43,2.7782,-19.398
44,0,-5.469,0
44,1,5.364,2.7183
44,2,5.96,3.2136
44,3,-10.739,-0.6972
44,4,2.296,2.2043
44,5,-1.5298,-3.6493
44,6,-19.732,-2.1651
44,7,5.7088,1.0995
44,8,-11.302,0.15728
44,9,21.406,-13.706
44,10,-16.28,-17.402
44,11,4.0957,2.5964
44,12,3.0491,-6.0402
44,13,8.3731,-6.6513
44,14,-2.1375,-8.8093
44,15,8.5954,-3.5252
44,16,-4.9518,8.2957
44,17,7.5216,8.9799
44,18,-0.065059,-15.898
44,19,0.29404,-12.019
44,20,-14.598,-5.8736
44,21,-11.543,-1.4151
44,22,8.225,-0.10385
44,23,-7.1784,21.878
44,24,-4.6136,-10.757
44,25,-13.23,-5.8192
44,26,2.8154,-3.4213
44,27,9.8272,2.4539
44,28,3.4199,12.314
